epoch,train_loss,val_loss
0,0.08235408222789799,0.0827618998859718
1,0.08217909806023309,0.08259062032512447
2,0.083499589599506,0.08388732785221654
3,0.08214471122280617,0.08255528146673459
4,0.08205116249187752,0.082461153779889
5,0.06748539012727657,0.06780302509259455
6,0.06808740967544921,0.06840424518880608
7,0.06757957801993156,0.06789708210133394
8,0.06277566116195715,0.06308871852742741
9,0.06205504140723206,0.062367514667927754
10,0.061912280484123706,0.06222289615131194
11,0.06241371819468913,0.06271794080357067
12,0.06206589128705042,0.06237422750891856
13,0.06225960925801434,0.06257174775181047
14,0.06190601407186253,0.06221363477664327
15,0.06195985947891216,0.06226983954299649
16,0.06197964829091228,0.06228933980020374
17,0.06204677530144206,0.062357492017185726
18,0.06203451809686085,0.06234496518283122
19,0.061973734977875214,0.06228584055400206
20,0.06310512481590268,0.06341356509290635
21,0.061884830301019975,0.062195913556153753
22,0.06191377849525986,0.06222470601109471
23,0.062295774705368484,0.06260295208826429
24,0.061973054073848954,0.06228364870959631
25,0.061982244836054995,0.06229249249656732
26,0.06194780625881443,0.06225454626727878
27,0.061949394414113096,0.06225913602737856
28,0.06229506609008725,0.06260824947645888
29,0.0632403233542301,0.06355237834646832
30,0.062132668285702915,0.06244049505976145
31,0.06189426198160527,0.062205968313075934
32,0.06192492616968375,0.062233247320592634
33,0.061985983421422135,0.06229619952549401
34,0.061896657724412704,0.06220610863870243
35,0.0619716152028981,0.062281036466738444
36,0.06203483168437839,0.06234604466171586
37,0.061957603695280944,0.0622659614101125
38,0.06280113770796451,0.06311831470925244
39,0.06236346622736116,0.06266176112001995
40,0.06183744314683093,0.06215007769302865
41,0.06182899014534754,0.0621394490660583
42,0.06183740750604593,0.06214902986030793
43,0.06439675985662616,0.06472095537018321
44,0.06183991409350383,0.06215024373235756
45,0.06191770177219587,0.06222679187442846
46,0.06188235156280013,0.06219331066977829
47,0.06190981071162508,0.062220938557707994
48,0.061976916344827625,0.06228504872050253
49,0.06194174653672332,0.06225167608672418
50,0.06189837563786932,0.062207445630547954
51,0.062145184994043666,0.062457137834798775
52,0.06188068100784609,0.062188889099212975
53,0.06184129737171267,0.06215199141718113
54,0.06187654878052684,0.06218642005501897
55,0.061833822168732025,0.06214349065807255
56,0.0618316881299641,0.06214033721138585
57,0.06200398690831886,0.06231396961340506
58,0.06199704695909725,0.06230946214732758
59,0.0701784115343665,0.0704267032969743
60,0.061833996500734796,0.06214317599492815
61,0.061850718604630435,0.06215952801431049
62,0.061958170647066435,0.06226765614964243
63,0.061822335460493136,0.062132227050189434
64,0.06202824844540943,0.06234004583415808
65,0.06185765860904333,0.06216855945564385
66,0.061888507470174714,0.06219810475374907
67,0.06274424791440252,0.06305075475706835
68,0.0619544643488019,0.062264997785613015
69,0.06187371599150404,0.06218225598032441
70,0.06258259591521734,0.06289732942153788
71,0.06188885304591022,0.062199988489552924
72,0.06188439085142697,0.06219394621018728
73,0.06182439906853627,0.06213446629211758
74,0.061813030290693495,0.06212254422735095
75,0.061959966030989806,0.06227114466884523
76,0.06181915214956007,0.06212979185238873
77,0.06204682758502798,0.06235772142149508
78,0.06198057568964602,0.06229069658790177
79,0.06184606348764501,0.062156379880358874
80,0.06197595749094107,0.06228611449549717
81,0.06183447186597029,0.06214407727150847
82,0.062132469844941564,0.06244505318458032
83,0.06203888423309157,0.06234966292360041
84,0.06186798937159474,0.06217607507033608
85,0.06180822164988834,0.06211797261955799
86,0.06183095456281444,0.06214132971270483
87,0.06278408221999028,0.06309819731457973
88,0.06193778041497232,0.06224711893807835
89,0.06207852971092119,0.062387414737130165
90,0.062076511588985646,0.06238487800552684
91,0.06207866537978255,0.06239247128319403
196776,0.0005917341440981545
86,0.0005792031697380783,0.0005780396195117646
87,0.0006057699029175638,0.0006480617466022523
88,0.0005792093988720808,0.00057825843412611
89,0.0008058829958745871,0.0007704371077048563
90,0.0005804411827552637,0.0005817725794508078
91,0.0005788971210004092,0.0005780712339381352
92,0.0005788956886928039,0.0005776020149440228
93,0.0005904295773094419,0.0005912131528202735
94,0.0006619561063772077,0.0006206291025064274
95,0.0005798059993639981,0.0005816200083552758
96,0.0005794049404090402,0.0005781483324180953
97,0.0005821147628358328,0.000581718194597488
98,0.0005791841487965939,0.0005780260393501521
99,0.0005798821761708192,0.0005788004392752555
