epoch,train_loss,val_loss
0,1.3019566067324797,1.3162454673868487
1,1.2953609567520346,1.3096652113195684
2,1.2715888825096384,1.2865080011304468
3,1.2604369507742463,1.2764476929057622
4,1.2525700487725262,1.2681828049801407
5,1.1273215600230304,1.1421395693099243
6,1.044057737459545,1.0631936559082824
7,1.0433448943530248,1.062316296602803
8,1.04310600045621,1.0624021072742877
9,1.0412375504120417,1.0602292055171536
10,1.0392524746960903,1.0580994740483205
11,1.0402446902868168,1.0591983549946105
12,1.0407401604533655,1.0598558160459106
13,1.0388559612793264,1.0580925146387032
14,1.038959454819342,1.0581422918956813
15,1.0392518471322363,1.0584312677631562
16,1.0403076408576575,1.0595348067999817
17,1.0382345269908475,1.0572123717845592
18,1.039768710646626,1.0584877437501419
19,1.040630577420549,1.059737786425103
20,1.039961963177585,1.0591641351996905
21,1.0387499845259036,1.0577549485448747
22,1.0382131195046957,1.0573057371690389
23,1.0384041244556943,1.0573602755546745
24,1.038811628936956,1.0579472257758404
25,1.0386306526852527,1.057765643435289
26,1.0382557724008392,1.057357966379782
27,1.0392805290447606,1.0583268234252987
28,1.038333023110711,1.0573961411295707
29,1.0380979129980565,1.057241260942156
30,1.0390882162952717,1.0582674099847151
31,1.0384977254178953,1.0575591359986516
32,1.0380775401379325,1.057094193532315
33,1.0385710077601296,1.0576746994128392
34,1.038041564322283,1.057365403523366
35,1.0376497831582014,1.0569134269799105
36,1.0367565547960034,1.0560679998805222
37,1.0352728238267455,1.054524735113152
38,1.0340104572776607,1.0534603226584383
39,1.0337879510062766,1.0532697745017765
40,1.0325928239202409,1.0518932088322706
41,1.0327957175193858,1.0522774959353207
42,1.031868271074118,1.0511537322498625
43,1.0311726659525826,1.0504479392178705
44,1.0300730133147562,1.049100515214284
45,1.0296656556453807,1.0487170203730696
46,1.0308927689054903,1.0498486877289717
47,1.0290567578378949,1.048111884961999
48,1.02864175181598,1.0479413056360791
49,1.028047716835698,1.0470594835651281
50,1.0285555401552604,1.0476873810362652
51,1.0268983345961316,1.0462749356206622
52,1.0266734053722641,1.0459469392693719
53,1.026168896057579,1.0453650680255202
54,1.0273887482457174,1.0467176280128654
55,1.0262880006748698,1.0454574785691686
56,1.0263473612571097,1.045499092935596
57,1.0259547753805915,1.045052685803594
58,1.0271903726589886,1.046332061103906
59,1.0261764912370166,1.045272523876466
60,1.0256603785577851,1.0446335159001756
61,1.025589787075197,1.0448576006056391
62,1.028179916397948,1.0474683534981217
63,1.0254115909444983,1.0445558405562188
64,1.0249486948436515,1.0440858495573921
65,1.0247788180437851,1.0439832188974367
66,1.0251463246988461,1.0444053237110842
67,1.0255119510715827,1.0445385153163107
68,1.025844492521659,1.0450870459840749
69,1.0257789980809766,1.0448017846539732
70,1.0249150916091787,1.0440579764051712
71,1.026062266787031,1.0453472446190077
72,1.025011818495651,1.0443368102276813
73,1.0251875155567851,1.0444283257295495
74,1.0247128182905203,1.0437738876618794
75,1.0255902919007096,1.0446443736902555
76,1.02521288351169,1.044226927109377
77,1.025628722213587,1.0448495359227177
78,1.0249495371204045,1.0439867616147385
79,1.0246893513297488,1.0435900064083166
80,1.0246221306299035,1.0435176254483522
81,1.025948196702792,1.0450328200290095
82,1.0251803291350505,1.0442469157716143
83,1.0245859689853891,1.0437359660551417
84,1.0256987722260664,1.0449301389404806
85,1.0248354858442734,1.0441249037782312
86,1.0247661966867028,1.043683659205708
87,1.0244721562237051,1.0435024543857085
88,1.0247569449891045,1.0438746738546179
89,1.0243180487306518,1.0434192903432529
90,1.0246990981701685,1.0438310787612106
91,1.0243199988692222,1.0434978700220818
92,1.0246314059992088,1.0437159789758153
93,1.0248755922783825,1.0441022848323105
94,1.0246744012469873,1.0438671326345996
95,1.024192781291479,1.0433739924219902
96,1.0244292398744903,1.0435598691134365
97,1.0246729725842656,1.0438809213228233
98,1.0243973859001747,1.0433964628130024
99,1.0244933953732096,1.0435621937567194
