epoch,train_loss,val_loss
0,1.229684558045119,1.182366519421339
1,1.219397124981818,1.1806578356772661
2,1.2177707702930396,1.18609380107373
3,1.2177477064775304,1.1928264820948242
4,1.2177330932191883,1.1928025234490633
5,1.2177086180929715,1.1927774222567677
6,1.2177075415073584,1.192769636772573
7,1.2176961456037436,1.1927669079974295
8,1.2176926976147417,1.1927572106942534
9,1.217692378279753,1.1927608609199525
10,1.2176879683431858,1.1927531551569701
11,1.2176896761481961,1.1927532639354468
12,1.2176900774628545,1.1927507422864436
13,1.2176872921564306,1.1927494797855616
14,1.217684340166549,1.1927476914599537
15,1.2176953229820355,1.1927592117339372
16,1.2176854452040666,1.192747922986746
17,1.217684651670667,1.192746631987393
18,1.2176857771895204,1.1927463851869107
19,1.2176897415658459,1.1927544543519617
