epoch,train_loss,val_loss
0,1.2265595518440628,1.199003729969263
1,1.224145515014728,1.1966151705011725
2,1.2239177629817277,1.1963724862784146
3,1.2238729721556107,1.1963239697739483
4,1.223865078878589,1.196304172091186
5,1.2238451478304342,1.1962904127314686
6,1.2238322290669505,1.196276713721454
7,1.2238576368195937,1.1963099116459488
8,1.2238528644588464,1.1962945502251388
9,1.2238274309085682,1.1962729889899493
10,1.2238192481609682,1.1962615713477134
11,1.2238134744965161,1.1962581232190133
12,1.2238122070829074,1.1962564699351788
13,1.2238179293538753,1.1962599869817496
14,1.22381607851324,1.1962572434917091
15,1.223805144786214,1.1962471537292003
16,1.2238039405473198,1.1962487053126096
17,1.223804660855482,1.1962446440011263
18,1.2238000680226833,1.1962421834468842
19,1.2238341336371377,1.1962758705019951
