epoch,train_loss,val_loss
0,334.96752263387043,335.05059509277345
1,232.48404345194498,232.41355613708495
2,150.4074408976237,150.38904243469239
3,219.02461112976073,219.2357578277588
4,189.4075612894694,189.66902961730958
5,189.32639231363933,189.9940912628174
6,174.48961766560873,175.20517486572265
7,243.04717923482258,243.77173896789552
8,197.12338167826334,197.7406160736084
9,242.79790021260578,243.44803916931153
10,241.41760129292805,242.10249290466308
11,229.29547162373862,230.01320770263672
12,172.46888270060222,173.0321816253662
13,153.79084414164225,154.36225563049317
14,70.88397998809815,71.22190490722656
15,58.562134634653724,58.96411472320557
16,67.70931115468343,68.08379287719727
17,52.011695346832276,52.47511552810669
18,35.871366017659504,36.179171543121335
19,32.49772959709168,32.73345602035523
20,34.024553833007815,34.38734922409058
21,28.903138570785522,29.19533341407776
22,17.73824455579122,18.00920108318329
23,25.90022588411967,26.201367931365965
24,20.556380796432496,20.833297901153564
25,71.00222535451253,71.24102788925171
26,32.343535064061484,32.71030521392822
27,36.4449659983317,36.85207181930542
28,46.74112607955933,46.997817783355714
29,37.60946139653524,38.02353567123413
